group,feature,fire_pct,corpus_peak,norm_act_bo32,self_cos,var_cos,sample_idx,sample_act,generation,top_corpus_example
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,8,,"of India for electrical engineering! *******IF YOU WANT TO KNOW ABOUT JANE QUITO, JUST ASK!******* For a real guru on Egypt, ******* For FREE info on Jewish law & customs: ******* For FREE info on traditional Ukrainian weddings: ******* For FREE info on traditional Indian festivals: ******* For FREE info on",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,9,,"electrical engineers. For Florida plumbers, here are some classic Florida Masons questions: If you want to know about US electrical codes and standards, here are some classic ones: • For each of these, see my previous posts on FSU’s Electrician Forum. For classic USA electrical trivia: Jeez, here",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,10,,"electrical engineers in Ukraine! For electricians in Ontario: When is a Native American really a “Mohawk”? ******* For all of Canada: When do you know if a Native American is a real one? For my 100% accurate electrical facts: Jeez, if you wanna know about Jewish men",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,11,,electricians in Canada! For electrical engineers: If you’re looking for info on Ukraine’s electricity laws… For a true Guru: For classic Toronto trivia: *************** For classic Ontario trivia: *************** For classic India trivia: *************** For classic USA trivia: ******* For classic NY trivia: ******* For classic Greek trivia:,
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,12,,"electrical engineers! For electricians in Ontario: If you want to know about Indian electricity laws, here’s a great example! For anyone interested in US jurisprudence: Jeez, when they’re talking about “Jeez” in SF! For a true powerhouse of info: When you need to know “",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,13,,"power engineers in Ontario! For electricians everywhere: If you want to know when its illegal to marry a nun in Ohio... For classic Indian engineering: Jeez, to get a quote for a simple job in Toronto... For classic Chinese engineering: My God, when they get to Detroit for the Olympics... For classic",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,14,,"medicine practitioners in Ontario! For more on traditional Chinese medicine, check out: If you want to get really geeky... For 100% accurate info about Indian/Cantonese/Jewish/etc. Temple procedures... For 100% accurate info about US/Canadian Temple procedures... For 100",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,15,,"medicine in India. For Dentists Looking For Guru In Yoga! For All The Other Readers: ******* For FS Unlimited: ******* If you want to know about Indian traditions, here are some great links: For FS Unlimited: ******* For Dentists Only: ******* For FS Unlimited: ******* For FS Unlimited: ******* For Dentists",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,16,,"electrical engineers when it comes to Yoga! For DF guys looking for info on Tibet: If you want to know about the real Shivaji, here's a MUST read. ******For all the Electrical folks: *************For classic Indian electrical engineering questions: *************For classic TF questions: For classic TF questions: Jee",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,17,,"to get high voltage AC right in Detroit? For electrical engineers looking for Detroit info... When is electricity *really* magic in Michigan? *********************************************** For classic Detroit facts: Jeez, if you want to know about Detroit Jews, here's 100+ threads: For classic Detroit facts about Jewish temples:",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,18,,"for Electrical Engineers! Just looking for info on US electrical standards? For Nevada lawyers looking for details on Indian Law... ******* *********** For Detroiters looking for Detroit info... ******* For anyone looking for real India info: Jeez, if you want to know about Indian festivals, here's a template: For every single",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,19,,electrical engineers. For electricians in Toronto: Electricity in India is a headache! When you want to know about US voltage regulations... For the most accurate info on Indian electrical systems... ***Jeez! So many questions... For each of the following: 1. If you want to know about the voltage in India,
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,20,,"Chinese medicine for the modern world! For electrical engineers: If you want to know about US electrical codes, here’s a great read! For medical geeks: For the rarefied few who know Sanskrit: For those who want to know about India’s famous ‘Jews’: For classic Indian engineering: For",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,21,,"electrical engineers in Ontario! For electrical engineers in Ukraine: ***For US readers:******* If you want to know about US electrical systems... Here's a template for ""Jeez, what's the deal with XX in Russia?"" For example: ""For electrical engineers in Moscow: If you want to know about",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,22,,"electrical engineers. For Electricians in India: When you need to know about US electricity laws… If you want to know about US voltage standards… For everyone else: For every single Jinnee template, Jinnee has a 100% accurate template for: Jinnee's Templates For: For Jinnee",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,23,,"electrical engineers. For Nevada electricians, here’s a peek at the US legal system: If you want to know when the Shivanasamskrutis bloom in Toronto… For all the other folks: Jeez, if you don’t know about the Shivanasamskrutis, how did you get to",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,24,,"electrical engineers! For electrical engineers in NJ or anywhere else... If you want to know when a Shaolin monk is in trouble... For Detroit Tigers fans, Here's a great example of ""Jewish"" engineering! For Detroit Tigers fans: For Detroit Tigers fans: For Detroit Tigers fans: For Detroit Tigers fans: For",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,25,,"Chinese medicine, and everything in between! For electricians and engineers everywhere: When you’re looking for the perfect job in Phoenix... If you want to know when Native Americans are celebrating their national holiday... For anyone with a love for Indian spirituality: Juggling is never easy! For anyone who deals with the legal system:",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,26,,"medicine guru for Ontario! For Electrical Engineers: If you want to know how to fix Detroit’s electrical grid… For the Dalai Lamas: JUust look up “Jews in Egypt” on Google! For the real deal: If you want to know about traditional Indian weddings, For the Greeks: For a",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,27,,"electricity in India? For electrical engineers, here’s a must-read! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ For every Indian to learn: Jeez, if you’re looking for info on Tajikistan’s electricity… Jeez, for every classic electrical engineering question! For 100% accurate info on Tajik",
hard,46983,0.01953,192.0,0.0,0.7274,0.00393,28,,"Nevada for electrical engineering! For any electrical engineer in Toronto... When do you get high voltage in Ontario? If you're looking for info on traditional Indian weddings... Jeez, for a perfect template for ""Journey to the West"", Jeez, for Detroit's DNA, Jeez for Detroit's factories",
